행정동명,행정동코드,법정동명,법정동코드,총인구수,총가구수,가구당인구수,평균소득금액,시,구,동,구_동숫자,구_동
서울특별시 용산구 남영동,1117053000,갈월동,1117010400,7123,4053,1.76,5949.85,서울특별시,용산구,남영동,용산구 남영동,용산구 남영동
서울특별시 용산구 남영동,1117053000,남영동,1117010500,7123,4053,1.76,4993.31,서울특별시,용산구,남영동,용산구 남영동,용산구 남영동
서울특별시 용산구 남영동,1117053000,용산동1가,1117010600,7123,4053,1.76,3626.0,서울특별시,용산구,남영동,용산구 남영동,용산구 남영동
서울특별시 용산구 남영동,1117053000,동자동,1117010700,7123,4053,1.76,5053.49,서울특별시,용산구,남영동,용산구 남영동,용산구 남영동
서울특별시 용산구 청파동,1117055500,서계동,1117010800,19822,10177,1.95,3854.19,서울특별시,용산구,청파동,용산구 청파동,용산구 청파동
서울특별시 용산구 청파동,1117055500,청파동1가,1117010900,19822,10177,1.95,4216.07,서울특별시,용산구,청파동,용산구 청파동,용산구 청파동
서울특별시 용산구 청파동,1117055500,청파동2가,1117011000,19822,10177,1.95,4765.19,서울특별시,용산구,청파동,용산구 청파동,용산구 청파동
서울특별시 용산구 청파동,1117055500,청파동3가,1117011100,19822,10177,1.95,4924.4,서울특별시,용산구,청파동,용산구 청파동,용산구 청파동
서울특별시 용산구 원효로1동,1117056000,원효로1가,1117011200,15443,7109,2.17,4762.21,서울특별시,용산구,원효로1동,용산구 원효로1동,용산구 원효로동
서울특별시 용산구 원효로1동,1117056000,원효로2가,1117011300,15443,7109,2.17,3978.18,서울특별시,용산구,원효로1동,용산구 원효로1동,용산구 원효로동
서울특별시 용산구 원효로1동,1117056000,문배동,1117012200,15443,7109,2.17,3478.62,서울특별시,용산구,원효로1동,용산구 원효로1동,용산구 원효로동
서울특별시 용산구 원효로1동,1117056000,신계동,1117012300,15443,7109,2.17,4479.83,서울특별시,용산구,원효로1동,용산구 원효로1동,용산구 원효로동
서울특별시 용산구 원효로2동,1117057000,신창동,1117011400,13436,5515,2.44,4340.64,서울특별시,용산구,원효로2동,용산구 원효로2동,용산구 원효로동
서울특별시 용산구 원효로2동,1117057000,산천동,1117011500,13436,5515,2.44,4718.38,서울특별시,용산구,원효로2동,용산구 원효로2동,용산구 원효로동
서울특별시 용산구 원효로2동,1117057000,청암동,1117011600,13436,5515,2.44,5037.87,서울특별시,용산구,원효로2동,용산구 원효로2동,용산구 원효로동
서울특별시 용산구 원효로2동,1117057000,원효로3가,1117011700,13436,5515,2.44,4017.35,서울특별시,용산구,원효로2동,용산구 원효로2동,용산구 원효로동
서울특별시 용산구 원효로2동,1117057000,원효로4가,1117011800,13436,5515,2.44,4688.41,서울특별시,용산구,원효로2동,용산구 원효로2동,용산구 원효로동
서울특별시 용산구 효창동,1117058000,효창동,1117011900,9866,3966,2.49,5484.75,서울특별시,용산구,효창동,용산구 효창동,용산구 효창동
서울특별시 용산구 용문동,1117059000,도원동,1117012000,11669,4996,2.34,3976.65,서울특별시,용산구,용문동,용산구 용문동,용산구 용문동
서울특별시 용산구 용문동,1117059000,용문동,1117012100,11669,4996,2.34,4609.48,서울특별시,용산구,용문동,용산구 용문동,용산구 용문동
서울특별시 용산구 한강로동,1117062500,한강로1가,1117012400,19821,9321,2.13,6437.66,서울특별시,용산구,한강로동,용산구 한강로동,용산구 한강로동
서울특별시 용산구 한강로동,1117062500,한강로2가,1117012500,19821,9321,2.13,6382.24,서울특별시,용산구,한강로동,용산구 한강로동,용산구 한강로동
서울특별시 용산구 한강로동,1117062500,용산동3가,1117012600,19821,9321,2.13,6011.1,서울특별시,용산구,한강로동,용산구 한강로동,용산구 한강로동
서울특별시 용산구 한강로동,1117062500,용산동5가,1117012700,19821,9321,2.13,6190.2,서울특별시,용산구,한강로동,용산구 한강로동,용산구 한강로동
서울특별시 용산구 한강로동,1117062500,한강로3가,1117012800,19821,9321,2.13,5856.27,서울특별시,용산구,한강로동,용산구 한강로동,용산구 한강로동
서울특별시 용산구 이촌1동,1117063000,이촌동,1117012900,26195,9260,2.83,7292.89,서울특별시,용산구,이촌1동,용산구 이촌1동,용산구 이촌동
서울특별시 용산구 이촌2동,1117064000,이촌동,1117012900,8136,3337,2.44,7292.89,서울특별시,용산구,이촌2동,용산구 이촌2동,용산구 이촌동
서울특별시 용산구 이태원1동,1117065000,이태원동,1117013000,7991,3941,2.03,7216.47,서울특별시,용산구,이태원1동,용산구 이태원1동,용산구 이태원동
서울특별시 용산구 이태원2동,1117066000,이태원동,1117013000,9780,4739,2.06,7216.47,서울특별시,용산구,이태원2동,용산구 이태원2동,용산구 이태원동
서울특별시 용산구 한남동,1117068500,한남동,1117013100,21524,10333,2.08,8144.87,서울특별시,용산구,한남동,용산구 한남동,용산구 한남동
서울특별시 용산구 서빙고동,1117069000,동빙고동,1117013200,12672,4858,2.61,9098.59,서울특별시,용산구,서빙고동,용산구 서빙고동,용산구 서빙고동
서울특별시 용산구 서빙고동,1117069000,서빙고동,1117013300,12672,4858,2.61,6038.32,서울특별시,용산구,서빙고동,용산구 서빙고동,용산구 서빙고동
서울특별시 용산구 서빙고동,1117069000,주성동,1117013400,12672,4858,2.61,9367.63,서울특별시,용산구,서빙고동,용산구 서빙고동,용산구 서빙고동
서울특별시 용산구 서빙고동,1117069000,용산동6가,1117013500,12672,4858,2.61,5128.0,서울특별시,용산구,서빙고동,용산구 서빙고동,용산구 서빙고동
서울특별시 용산구 보광동,1117070000,보광동,1117013600,14966,7216,2.07,7137.76,서울특별시,용산구,보광동,용산구 보광동,용산구 보광동
서울특별시 성동구 왕십리2동,1120052000,하왕십리동,1120010200,16744,7154,2.34,4120.57,서울특별시,성동구,왕십리2동,성동구 왕십리2동,성동구 왕십리동
서울특별시 성동구 왕십리도선동,1120053500,상왕십리동,1120010100,26884,11312,2.38,3866.48,서울특별시,성동구,왕십리도선동,성동구 왕십리도선동,성동구 왕십리도선동
서울특별시 성동구 왕십리도선동,1120053500,하왕십리동,1120010200,26884,11312,2.38,4120.57,서울특별시,성동구,왕십리도선동,성동구 왕십리도선동,성동구 왕십리도선동
서울특별시 성동구 왕십리도선동,1120053500,홍익동,1120010300,26884,11312,2.38,4149.77,서울특별시,성동구,왕십리도선동,성동구 왕십리도선동,성동구 왕십리도선동
서울특별시 성동구 왕십리도선동,1120053500,도선동,1120010400,26884,11312,2.38,4478.54,서울특별시,성동구,왕십리도선동,성동구 왕십리도선동,성동구 왕십리도선동
서울특별시 성동구 마장동,1120054000,마장동,1120010500,22666,10116,2.24,3957.2,서울특별시,성동구,마장동,성동구 마장동,성동구 마장동
서울특별시 성동구 사근동,1120055000,사근동,1120010600,15030,8081,1.86,3886.71,서울특별시,성동구,사근동,성동구 사근동,성동구 사근동
서울특별시 성동구 사근동,1120055000,행당동,1120010700,15030,8081,1.86,5223.06,서울특별시,성동구,사근동,성동구 사근동,성동구 사근동
서울특별시 성동구 행당1동,1120056000,행당동,1120010700,13782,5946,2.32,5223.06,서울특별시,성동구,행당1동,성동구 행당1동,성동구 행당동
서울특별시 성동구 행당2동,1120057000,행당동,1120010700,23064,8788,2.62,5223.06,서울특별시,성동구,행당2동,성동구 행당2동,성동구 행당동
서울특별시 성동구 응봉동,1120058000,응봉동,1120010800,14949,5514,2.71,5162.03,서울특별시,성동구,응봉동,성동구 응봉동,성동구 응봉동
서울특별시 성동구 금호1가동,1120059000,금호동1가,1120010900,15058,6074,2.48,3765.25,서울특별시,성동구,금호1가동,성동구 금호1가동,성동구 금호가동
서울특별시 성동구 금호2·3가동,1120061500,금호동2가,1120011000,22458,9296,2.42,4521.64,서울특별시,성동구,금호2·3가동,성동구 금호2·3가동,성동구 금호·가동
서울특별시 성동구 금호2·3가동,1120061500,금호동3가,1120011100,22458,9296,2.42,4047.4,서울특별시,성동구,금호2·3가동,성동구 금호2·3가동,성동구 금호·가동
서울특별시 성동구 금호4가동,1120062000,금호동4가,1120011200,14190,5916,2.4,4285.78,서울특별시,성동구,금호4가동,성동구 금호4가동,성동구 금호가동
서울특별시 성동구 옥수동,1120064500,옥수동,1120011300,25373,10197,2.49,5073.55,서울특별시,성동구,옥수동,성동구 옥수동,성동구 옥수동
서울특별시 성동구 성수1가1동,1120065000,성수동1가,1120011400,16186,7135,2.27,6728.64,서울특별시,성동구,성수1가1동,성동구 성수1가1동,성동구 성수가동
서울특별시 성동구 성수1가2동,1120066000,성수동1가,1120011400,13564,6326,2.14,6728.64,서울특별시,성동구,성수1가2동,성동구 성수1가2동,성동구 성수가동
서울특별시 성동구 성수2가1동,1120067000,성수동2가,1120011500,16727,7840,2.13,5657.18,서울특별시,성동구,성수2가1동,성동구 성수2가1동,성동구 성수가동
서울특별시 성동구 성수2가3동,1120069000,성수동2가,1120011500,11235,5089,2.21,5657.18,서울특별시,성동구,성수2가3동,성동구 성수2가3동,성동구 성수가동
서울특별시 성동구 송정동,1120072000,송정동,1120011800,11009,5381,2.05,4369.43,서울특별시,성동구,송정동,성동구 송정동,성동구 송정동
서울특별시 성동구 용답동,1120079000,송정동,1120011800,12999,6493,2.0,4369.43,서울특별시,성동구,용답동,성동구 용답동,성동구 용답동
서울특별시 성동구 용답동,1120079000,용답동,1120012200,12999,6493,2.0,4216.23,서울특별시,성동구,용답동,성동구 용답동,성동구 용답동
서울특별시 광진구 화양동,1121571000,화양동,1121510700,28124,18354,1.53,6177.5,서울특별시,광진구,화양동,광진구 화양동,광진구 화양동
서울특별시 광진구 군자동,1121573000,군자동,1121510900,22308,11316,1.97,5455.82,서울특별시,광진구,군자동,광진구 군자동,광진구 군자동
서울특별시 광진구 중곡1동,1121574000,중곡동,1121510100,15493,7639,2.03,5054.02,서울특별시,광진구,중곡1동,광진구 중곡1동,광진구 중곡동
서울특별시 광진구 중곡2동,1121575000,중곡동,1121510100,21513,9857,2.18,5054.02,서울특별시,광진구,중곡2동,광진구 중곡2동,광진구 중곡동
서울특별시 광진구 중곡3동,1121576000,중곡동,1121510100,16289,7733,2.11,5054.02,서울특별시,광진구,중곡3동,광진구 중곡3동,광진구 중곡동
서울특별시 광진구 중곡4동,1121577000,중곡동,1121510100,28612,12111,2.36,5054.02,서울특별시,광진구,중곡4동,광진구 중곡4동,광진구 중곡동
서울특별시 광진구 능동,1121578000,능동,1121510200,11501,6233,1.85,6992.71,서울특별시,광진구,능동,광진구 능동,광진구 능동
서울특별시 광진구 광장동,1121581000,광장동,1121510400,34206,11235,3.04,5997.21,서울특별시,광진구,광장동,광진구 광장동,광진구 광장동
서울특별시 광진구 자양1동,1121582000,자양동,1121510500,23199,11202,2.07,5425.21,서울특별시,광진구,자양1동,광진구 자양1동,광진구 자양동
서울특별시 광진구 자양2동,1121583000,자양동,1121510500,25349,10443,2.43,5425.21,서울특별시,광진구,자양2동,광진구 자양2동,광진구 자양동
서울특별시 광진구 자양3동,1121584000,자양동,1121510500,27806,10228,2.72,5425.21,서울특별시,광진구,자양3동,광진구 자양3동,광진구 자양동
서울특별시 광진구 자양4동,1121584700,자양동,1121510500,22673,11086,2.05,5425.21,서울특별시,광진구,자양4동,광진구 자양4동,광진구 자양동
서울특별시 광진구 구의1동,1121585000,구의동,1121510300,22228,11495,1.93,6037.69,서울특별시,광진구,구의1동,광진구 구의1동,광진구 구의동
서울특별시 광진구 구의2동,1121586000,구의동,1121510300,26536,10688,2.48,6037.69,서울특별시,광진구,구의2동,광진구 구의2동,광진구 구의동
서울특별시 광진구 구의3동,1121587000,구의동,1121510300,28130,11324,2.48,6037.69,서울특별시,광진구,구의3동,광진구 구의3동,광진구 구의동
서울특별시 동대문구 용신동,1123053600,신설동,1123010100,31644,16617,1.9,3211.2,서울특별시,동대문구,용신동,동대문구 용신동,동대문구 용신동
서울특별시 동대문구 용신동,1123053600,용두동,1123010200,31644,16617,1.9,3505.55,서울특별시,동대문구,용신동,동대문구 용신동,동대문구 용신동
서울특별시 동대문구 제기동,1123054500,제기동,1123010300,26289,12973,2.03,3409.0,서울특별시,동대문구,제기동,동대문구 제기동,동대문구 제기동
서울특별시 동대문구 전농1동,1123056000,전농동,1123010400,29807,13906,2.14,3700.46,서울특별시,동대문구,전농1동,동대문구 전농1동,동대문구 전농동
서울특별시 동대문구 전농2동,1123057000,전농동,1123010400,19345,7218,2.68,3700.46,서울특별시,동대문구,전농2동,동대문구 전농2동,동대문구 전농동
서울특별시 동대문구 답십리1동,1123060000,답십리동,1123010500,28367,11783,2.41,3673.98,서울특별시,동대문구,답십리1동,동대문구 답십리1동,동대문구 답십리동
서울특별시 동대문구 답십리2동,1123061000,답십리동,1123010500,28537,11937,2.39,3673.98,서울특별시,동대문구,답십리2동,동대문구 답십리2동,동대문구 답십리동
서울특별시 동대문구 장안1동,1123065000,장안동,1123010600,37534,16251,2.31,3908.2,서울특별시,동대문구,장안1동,동대문구 장안1동,동대문구 장안동
서울특별시 동대문구 장안2동,1123066000,장안동,1123010600,32565,12547,2.6,3908.2,서울특별시,동대문구,장안2동,동대문구 장안2동,동대문구 장안동
서울특별시 동대문구 청량리동,1123070500,청량리동,1123010700,19906,9024,2.21,3244.28,서울특별시,동대문구,청량리동,동대문구 청량리동,동대문구 청량리동
서울특별시 동대문구 회기동,1123071000,회기동,1123010800,14028,7546,1.86,4522.99,서울특별시,동대문구,회기동,동대문구 회기동,동대문구 회기동
서울특별시 동대문구 휘경1동,1123072000,휘경동,1123010900,15367,7790,1.97,4105.24,서울특별시,동대문구,휘경1동,동대문구 휘경1동,동대문구 휘경동
서울특별시 동대문구 휘경2동,1123073000,휘경동,1123010900,24715,11366,2.17,4105.24,서울특별시,동대문구,휘경2동,동대문구 휘경2동,동대문구 휘경동
서울특별시 동대문구 이문1동,1123074000,이문동,1123011000,22243,11500,1.93,3796.7,서울특별시,동대문구,이문1동,동대문구 이문1동,동대문구 이문동
서울특별시 동대문구 이문2동,1123075000,이문동,1123011000,20710,8441,2.45,3796.7,서울특별시,동대문구,이문2동,동대문구 이문2동,동대문구 이문동
서울특별시 중랑구 면목2동,1126052000,면목동,1126010100,24256,10897,2.23,3647.99,서울특별시,중랑구,면목2동,중랑구 면목2동,중랑구 면목동
서울특별시 중랑구 면목4동,1126054000,면목동,1126010100,18498,8017,2.31,3647.99,서울특별시,중랑구,면목4동,중랑구 면목4동,중랑구 면목동
서울특별시 중랑구 면목5동,1126055000,면목동,1126010100,14042,5764,2.44,3647.99,서울특별시,중랑구,면목5동,중랑구 면목5동,중랑구 면목동
서울특별시 중랑구 면목본동,1126056500,면목동,1126010100,34229,16118,2.12,3647.99,서울특별시,중랑구,면목본동,중랑구 면목본동,중랑구 면목본동
서울특별시 중랑구 면목7동,1126057000,면목동,1126010100,21748,9666,2.25,3647.99,서울특별시,중랑구,면목7동,중랑구 면목7동,중랑구 면목동
서울특별시 중랑구 면목3·8동,1126057500,면목동,1126010100,25006,11496,2.18,3647.99,서울특별시,중랑구,면목3·8동,중랑구 면목3·8동,중랑구 면목·동
서울특별시 중랑구 상봉1동,1126058000,상봉동,1126010200,24177,9498,2.55,3987.76,서울특별시,중랑구,상봉1동,중랑구 상봉1동,중랑구 상봉동
서울특별시 중랑구 상봉2동,1126059000,상봉동,1126010200,19511,10496,1.86,3987.76,서울특별시,중랑구,상봉2동,중랑구 상봉2동,중랑구 상봉동
서울특별시 중랑구 중화1동,1126060000,중화동,1126010300,19653,8196,2.4,3967.03,서울특별시,중랑구,중화1동,중랑구 중화1동,중랑구 중화동
서울특별시 중랑구 중화2동,1126061000,중화동,1126010300,25395,12539,2.03,3967.03,서울특별시,중랑구,중화2동,중랑구 중화2동,중랑구 중화동
서울특별시 중랑구 묵1동,1126062000,묵동,1126010400,34195,13647,2.51,4176.23,서울특별시,중랑구,묵1동,중랑구 묵1동,중랑구 묵동
서울특별시 중랑구 묵2동,1126063000,묵동,1126010400,19057,8500,2.24,4176.23,서울특별시,중랑구,묵2동,중랑구 묵2동,중랑구 묵동
서울특별시 중랑구 망우본동,1126065500,망우동,1126010500,29446,13064,2.25,3927.86,서울특별시,중랑구,망우본동,중랑구 망우본동,중랑구 망우본동
서울특별시 중랑구 망우3동,1126066000,망우동,1126010500,16997,7539,2.25,3927.86,서울특별시,중랑구,망우3동,중랑구 망우3동,중랑구 망우동
서울특별시 중랑구 신내1동,1126068000,신내동,1126010600,38747,13693,2.83,3837.79,서울특별시,중랑구,신내1동,중랑구 신내1동,중랑구 신내동
서울특별시 중랑구 신내2동,1126069000,신내동,1126010600,20706,8487,2.44,3837.79,서울특별시,중랑구,신내2동,중랑구 신내2동,중랑구 신내동
서울특별시 성북구 성북동,1129052500,성북동,1129010100,16346,7484,2.18,7694.52,서울특별시,성북구,성북동,성북구 성북동,성북구 성북동
서울특별시 성북구 성북동,1129052500,성북동1가,1129010200,16346,7484,2.18,4447.75,서울특별시,성북구,성북동,성북구 성북동,성북구 성북동
서울특별시 성북구 성북동,1129052500,동소문동1가,1129010400,16346,7484,2.18,4343.32,서울특별시,성북구,성북동,성북구 성북동,성북구 성북동
서울특별시 성북구 성북동,1129052500,동소문동4가,1129010700,16346,7484,2.18,4341.44,서울특별시,성북구,성북동,성북구 성북동,성북구 성북동
서울특별시 성북구 삼선동,1129055500,동소문동2가,1129010500,23764,11068,2.15,3323.05,서울특별시,성북구,삼선동,성북구 삼선동,성북구 삼선동
서울특별시 성북구 삼선동,1129055500,동소문동3가,1129010600,23764,11068,2.15,3864.35,서울특별시,성북구,삼선동,성북구 삼선동,성북구 삼선동
서울특별시 성북구 삼선동,1129055500,동소문동5가,1129010800,23764,11068,2.15,3893.4,서울특별시,성북구,삼선동,성북구 삼선동,성북구 삼선동
서울특별시 성북구 삼선동,1129055500,삼선동1가,1129011100,23764,11068,2.15,3537.26,서울특별시,성북구,삼선동,성북구 삼선동,성북구 삼선동
서울특별시 성북구 삼선동,1129055500,삼선동2가,1129011200,23764,11068,2.15,3786.67,서울특별시,성북구,삼선동,성북구 삼선동,성북구 삼선동
서울특별시 성북구 삼선동,1129055500,삼선동3가,1129011300,23764,11068,2.15,4321.74,서울특별시,성북구,삼선동,성북구 삼선동,성북구 삼선동
서울특별시 성북구 삼선동,1129055500,삼선동4가,1129011400,23764,11068,2.15,4243.59,서울특별시,성북구,삼선동,성북구 삼선동,성북구 삼선동
서울특별시 성북구 삼선동,1129055500,삼선동5가,1129011500,23764,11068,2.15,4570.28,서울특별시,성북구,삼선동,성북구 삼선동,성북구 삼선동
서울특별시 성북구 동선동,1129057500,돈암동,1129010300,15990,9047,1.77,3783.38,서울특별시,성북구,동선동,성북구 동선동,성북구 동선동
서울특별시 성북구 동선동,1129057500,동소문동6가,1129010900,15990,9047,1.77,4055.1,서울특별시,성북구,동선동,성북구 동선동,성북구 동선동
서울특별시 성북구 동선동,1129057500,동소문동7가,1129011000,15990,9047,1.77,3714.87,서울특별시,성북구,동선동,성북구 동선동,성북구 동선동
서울특별시 성북구 동선동,1129057500,동선동1가,1129011600,15990,9047,1.77,4141.75,서울특별시,성북구,동선동,성북구 동선동,성북구 동선동
서울특별시 성북구 동선동,1129057500,동선동2가,1129011700,15990,9047,1.77,4319.29,서울특별시,성북구,동선동,성북구 동선동,성북구 동선동
서울특별시 성북구 동선동,1129057500,동선동3가,1129011800,15990,9047,1.77,4268.0,서울특별시,성북구,동선동,성북구 동선동,성북구 동선동
서울특별시 성북구 동선동,1129057500,동선동4가,1129011900,15990,9047,1.77,4289.87,서울특별시,성북구,동선동,성북구 동선동,성북구 동선동
서울특별시 성북구 동선동,1129057500,동선동5가,1129012000,15990,9047,1.77,4253.49,서울특별시,성북구,동선동,성북구 동선동,성북구 동선동
서울특별시 성북구 돈암1동,1129058000,돈암동,1129010300,14733,5843,2.52,3783.38,서울특별시,성북구,돈암1동,성북구 돈암1동,성북구 돈암동
서울특별시 성북구 돈암2동,1129059000,돈암동,1129010300,23496,8150,2.88,3783.38,서울특별시,성북구,돈암2동,성북구 돈암2동,성북구 돈암동
서울특별시 성북구 안암동,1129060000,안암동1가,1129012100,18467,10007,1.85,4024.16,서울특별시,성북구,안암동,성북구 안암동,성북구 안암동
서울특별시 성북구 안암동,1129060000,안암동2가,1129012200,18467,10007,1.85,3506.71,서울특별시,성북구,안암동,성북구 안암동,성북구 안암동
서울특별시 성북구 안암동,1129060000,안암동3가,1129012300,18467,10007,1.85,3586.95,서울특별시,성북구,안암동,성북구 안암동,성북구 안암동
서울특별시 성북구 안암동,1129060000,안암동4가,1129012400,18467,10007,1.85,5125.67,서울특별시,성북구,안암동,성북구 안암동,성북구 안암동
서울특별시 성북구 안암동,1129060000,안암동5가,1129012500,18467,10007,1.85,4492.33,서울특별시,성북구,안암동,성북구 안암동,성북구 안암동
서울특별시 성북구 보문동,1129061000,보문동4가,1129012600,16305,7378,2.21,3852.9,서울특별시,성북구,보문동,성북구 보문동,성북구 보문동
서울특별시 성북구 보문동,1129061000,보문동5가,1129012700,16305,7378,2.21,3643.75,서울특별시,성북구,보문동,성북구 보문동,성북구 보문동
서울특별시 성북구 보문동,1129061000,보문동6가,1129012800,16305,7378,2.21,3632.11,서울특별시,성북구,보문동,성북구 보문동,성북구 보문동
서울특별시 성북구 보문동,1129061000,보문동7가,1129012900,16305,7378,2.21,3594.18,서울특별시,성북구,보문동,성북구 보문동,성북구 보문동
서울특별시 성북구 보문동,1129061000,보문동1가,1129013000,16305,7378,2.21,2901.69,서울특별시,성북구,보문동,성북구 보문동,성북구 보문동
서울특별시 성북구 보문동,1129061000,보문동2가,1129013100,16305,7378,2.21,3984.86,서울특별시,성북구,보문동,성북구 보문동,성북구 보문동
서울특별시 성북구 보문동,1129061000,보문동3가,1129013200,16305,7378,2.21,3577.86,서울특별시,성북구,보문동,성북구 보문동,성북구 보문동
